biome,species_constant,species_name,national_dex,types
Marsh and Swamp,SPECIES_HONEDGE,Honedge,NATIONAL_DEX_HONEDGE,STEEL/GHOST
Marsh and Swamp,SPECIES_HOPPIP,Hoppip,NATIONAL_DEX_HOPPIP,GRASS/FLYING
Marsh and Swamp,SPECIES_HORSEA,Horsea,NATIONAL_DEX_HORSEA,WATER
Marsh and Swamp,SPECIES_HOUNDOOM,Houndoom,NATIONAL_DEX_HOUNDOOM,DARK/FIRE
Marsh and Swamp,SPECIES_HOUNDOUR,Houndour,NATIONAL_DEX_HOUNDOUR,DARK/FIRE
Marsh and Swamp,SPECIES_HOUNDSTONE,Houndstone,NATIONAL_DEX_HOUNDSTONE,GHOST
Marsh and Swamp,SPECIES_HUNTAIL,Huntail,NATIONAL_DEX_HUNTAIL,WATER
Marsh and Swamp,SPECIES_HYDRAPPLE,Hydrapple,NATIONAL_DEX_HYDRAPPLE,GRASS/DRAGON
Marsh and Swamp,SPECIES_HYDREIGON,Hydreigon,NATIONAL_DEX_HYDREIGON,DARK/DRAGON
Marsh and Swamp,SPECIES_ILLUMISE,Illumise,NATIONAL_DEX_ILLUMISE,BUG
Marsh and Swamp,SPECIES_IMPIDIMP,Impidimp,NATIONAL_DEX_IMPIDIMP,DARK/FAIRY
Marsh and Swamp,SPECIES_INCINEROAR,Incineroar,NATIONAL_DEX_INCINEROAR,FIRE/DARK
Marsh and Swamp,SPECIES_INKAY,Inkay,NATIONAL_DEX_INKAY,DARK/PSYCHIC
Marsh and Swamp,SPECIES_INTELEON,Inteleon,NATIONAL_DEX_INTELEON,WATER
Marsh and Swamp,SPECIES_IVYSAUR,Ivysaur,NATIONAL_DEX_IVYSAUR,GRASS/POISON
Marsh and Swamp,SPECIES_JELLICENT,Jellicent,NATIONAL_DEX_JELLICENT,WATER/GHOST
Marsh and Swamp,SPECIES_JOLTIK,Joltik,NATIONAL_DEX_JOLTIK,BUG/ELECTRIC
Marsh and Swamp,SPECIES_JUMPLUFF,Jumpluff,NATIONAL_DEX_JUMPLUFF,GRASS/FLYING
Marsh and Swamp,SPECIES_KABUTO,Kabuto,NATIONAL_DEX_KABUTO,ROCK/WATER
Marsh and Swamp,SPECIES_KABUTOPS,Kabutops,NATIONAL_DEX_KABUTOPS,ROCK/WATER
Marsh and Swamp,SPECIES_KAKUNA,Kakuna,NATIONAL_DEX_KAKUNA,BUG/POISON
Marsh and Swamp,SPECIES_KARRABLAST,Karrablast,NATIONAL_DEX_KARRABLAST,BUG
Marsh and Swamp,SPECIES_KINGAMBIT,Kingambit,NATIONAL_DEX_KINGAMBIT,DARK/STEEL
Marsh and Swamp,SPECIES_KINGDRA,Kingdra,NATIONAL_DEX_KINGDRA,WATER/DRAGON
Marsh and Swamp,SPECIES_KINGLER,Kingler,NATIONAL_DEX_KINGLER,WATER
Marsh and Swamp,SPECIES_KLEAVOR,Kleavor,NATIONAL_DEX_KLEAVOR,BUG/ROCK
Marsh and Swamp,SPECIES_KOFFING,Koffing,NATIONAL_DEX_KOFFING,POISON
Marsh and Swamp,SPECIES_KRABBY,Krabby,NATIONAL_DEX_KRABBY,WATER
Marsh and Swamp,SPECIES_KRICKETOT,Kricketot,NATIONAL_DEX_KRICKETOT,BUG
Marsh and Swamp,SPECIES_KRICKETUNE,Kricketune,NATIONAL_DEX_KRICKETUNE,BUG
Marsh and Swamp,SPECIES_KROKOROK,Krokorok,NATIONAL_DEX_KROKOROK,GROUND/DARK
Marsh and Swamp,SPECIES_KROOKODILE,Krookodile,NATIONAL_DEX_KROOKODILE,GROUND/DARK
Marsh and Swamp,SPECIES_LAMPENT,Lampent,NATIONAL_DEX_LAMPENT,GHOST/FIRE
Marsh and Swamp,SPECIES_LANTURN,Lanturn,NATIONAL_DEX_LANTURN,WATER/ELECTRIC
Marsh and Swamp,SPECIES_LAPRAS,Lapras,NATIONAL_DEX_LAPRAS,WATER/ICE
Marsh and Swamp,SPECIES_LARVESTA,Larvesta,NATIONAL_DEX_LARVESTA,BUG/FIRE
Marsh and Swamp,SPECIES_LEAFEON,Leafeon,NATIONAL_DEX_LEAFEON,GRASS
Marsh and Swamp,SPECIES_LEAVANNY,Leavanny,NATIONAL_DEX_LEAVANNY,BUG/GRASS
Marsh and Swamp,SPECIES_LEDIAN,Ledian,NATIONAL_DEX_LEDIAN,BUG/FLYING
Marsh and Swamp,SPECIES_LEDYBA,Ledyba,NATIONAL_DEX_LEDYBA,BUG/FLYING
Marsh and Swamp,SPECIES_LIEPARD,Liepard,NATIONAL_DEX_LIEPARD,DARK
Marsh and Swamp,SPECIES_LILEEP,Lileep,NATIONAL_DEX_LILEEP,ROCK/GRASS
Marsh and Swamp,SPECIES_LILLIGANT,Lilligant,NATIONAL_DEX_LILLIGANT,GRASS
Marsh and Swamp,SPECIES_LITWICK,Litwick,NATIONAL_DEX_LITWICK,GHOST/FIRE
Marsh and Swamp,SPECIES_LOKIX,Lokix,NATIONAL_DEX_LOKIX,BUG/DARK
Marsh and Swamp,SPECIES_LOMBRE,Lombre,NATIONAL_DEX_LOMBRE,WATER/GRASS
Marsh and Swamp,SPECIES_LOTAD,Lotad,NATIONAL_DEX_LOTAD,WATER/GRASS
Marsh and Swamp,SPECIES_LUDICOLO,Ludicolo,NATIONAL_DEX_LUDICOLO,WATER/GRASS
Marsh and Swamp,SPECIES_LUMINEON,Lumineon,NATIONAL_DEX_LUMINEON,WATER
Marsh and Swamp,SPECIES_LURANTIS,Lurantis,NATIONAL_DEX_LURANTIS,GRASS
Marsh and Swamp,SPECIES_LUVDISC,Luvdisc,NATIONAL_DEX_LUVDISC,WATER
Marsh and Swamp,SPECIES_MABOSSTIFF,Mabosstiff,NATIONAL_DEX_MABOSSTIFF,DARK
Marsh and Swamp,SPECIES_MAGIKARP,Magikarp,NATIONAL_DEX_MAGIKARP,WATER
Marsh and Swamp,SPECIES_MALAMAR,Malamar,NATIONAL_DEX_MALAMAR,DARK/PSYCHIC
Marsh and Swamp,SPECIES_MANDIBUZZ,Mandibuzz,NATIONAL_DEX_MANDIBUZZ,DARK/FLYING
Marsh and Swamp,SPECIES_MANTINE,Mantine,NATIONAL_DEX_MANTINE,WATER/FLYING
Marsh and Swamp,SPECIES_MANTYKE,Mantyke,NATIONAL_DEX_MANTYKE,WATER/FLYING
Marsh and Swamp,SPECIES_MARACTUS,Maractus,NATIONAL_DEX_MARACTUS,GRASS
Marsh and Swamp,SPECIES_MAREANIE,Mareanie,NATIONAL_DEX_MAREANIE,POISON/WATER
Marsh and Swamp,SPECIES_MARILL,Marill,NATIONAL_DEX_MARILL,WATER/FAIRY
Marsh and Swamp,SPECIES_MARSHTOMP,Marshtomp,NATIONAL_DEX_MARSHTOMP,WATER/GROUND
Marsh and Swamp,SPECIES_MASCHIFF,Maschiff,NATIONAL_DEX_MASCHIFF,DARK
Marsh and Swamp,SPECIES_MASQUERAIN,Masquerain,NATIONAL_DEX_MASQUERAIN,BUG/FLYING
Marsh and Swamp,SPECIES_MEGANIUM,Meganium,NATIONAL_DEX_MEGANIUM,GRASS
Marsh and Swamp,SPECIES_MEOWSCARADA,Meowscarada,NATIONAL_DEX_MEOWSCARADA,GRASS/DARK
Marsh and Swamp,SPECIES_METAPOD,Metapod,NATIONAL_DEX_METAPOD,BUG
Marsh and Swamp,SPECIES_MIGHTYENA,Mightyena,NATIONAL_DEX_MIGHTYENA,DARK
Marsh and Swamp,SPECIES_MILOTIC,Milotic,NATIONAL_DEX_MILOTIC,WATER
Marsh and Swamp,SPECIES_MIMIKYU_DISGUISED,Mimikyu,NATIONAL_DEX_MIMIKYU,GHOST/FAIRY
Marsh and Swamp,SPECIES_MISDREAVUS,Misdreavus,NATIONAL_DEX_MISDREAVUS,GHOST
Marsh and Swamp,SPECIES_MISMAGIUS,Mismagius,NATIONAL_DEX_MISMAGIUS,GHOST
Marsh and Swamp,SPECIES_MORELULL,Morelull,NATIONAL_DEX_MORELULL,GRASS/FAIRY
Marsh and Swamp,SPECIES_MORGREM,Morgrem,NATIONAL_DEX_MORGREM,DARK/FAIRY
Marsh and Swamp,SPECIES_MORPEKO_FULL_BELLY,Morpeko,NATIONAL_DEX_MORPEKO,ELECTRIC/DARK
Marsh and Swamp,SPECIES_MOTHIM,Mothim,NATIONAL_DEX_MOTHIM,BUG/FLYING
Marsh and Swamp,SPECIES_MUDKIP,Mudkip,NATIONAL_DEX_MUDKIP,WATER
Marsh and Swamp,SPECIES_MUK,Muk,NATIONAL_DEX_MUK,POISON
Marsh and Swamp,SPECIES_MUNKIDORI,Munkidori,NATIONAL_DEX_MUNKIDORI,POISON/PSYCHIC
Marsh and Swamp,SPECIES_MURKROW,Murkrow,NATIONAL_DEX_MURKROW,DARK/FLYING
Marsh and Swamp,SPECIES_NICKIT,Nickit,NATIONAL_DEX_NICKIT,DARK
Marsh and Swamp,SPECIES_NIDOKING,Nidoking,NATIONAL_DEX_NIDOKING,POISON/GROUND
Marsh and Swamp,SPECIES_NIDOQUEEN,Nidoqueen,NATIONAL_DEX_NIDOQUEEN,POISON/GROUND
Marsh and Swamp,SPECIES_NIDORAN_F,Nidoran♀,NATIONAL_DEX_NIDORAN_F,POISON
Marsh and Swamp,SPECIES_NIDORAN_M,Nidoran♂,NATIONAL_DEX_NIDORAN_M,POISON
Marsh and Swamp,SPECIES_NIDORINA,Nidorina,NATIONAL_DEX_NIDORINA,POISON
Marsh and Swamp,SPECIES_NIDORINO,Nidorino,NATIONAL_DEX_NIDORINO,POISON
Marsh and Swamp,SPECIES_NINCADA,Nincada,NATIONAL_DEX_NINCADA,BUG/GROUND
Marsh and Swamp,SPECIES_NINJASK,Ninjask,NATIONAL_DEX_NINJASK,BUG/FLYING
Marsh and Swamp,SPECIES_NUZLEAF,Nuzleaf,NATIONAL_DEX_NUZLEAF,GRASS/DARK
Marsh and Swamp,SPECIES_NYMBLE,Nymble,NATIONAL_DEX_NYMBLE,BUG
Marsh and Swamp,SPECIES_OBSTAGOON,Obstagoon,NATIONAL_DEX_OBSTAGOON,DARK/NORMAL
Marsh and Swamp,SPECIES_OCTILLERY,Octillery,NATIONAL_DEX_OCTILLERY,WATER
Marsh and Swamp,SPECIES_ODDISH,Oddish,NATIONAL_DEX_ODDISH,GRASS/POISON
Marsh and Swamp,SPECIES_OKIDOGI,Okidogi,NATIONAL_DEX_OKIDOGI,POISON/FIGHTING
Marsh and Swamp,SPECIES_OMANYTE,Omanyte,NATIONAL_DEX_OMANYTE,ROCK/WATER
Marsh and Swamp,SPECIES_OMASTAR,Omastar,NATIONAL_DEX_OMASTAR,ROCK/WATER
Marsh and Swamp,SPECIES_ORBEETLE,Orbeetle,NATIONAL_DEX_ORBEETLE,BUG/PSYCHIC
Marsh and Swamp,SPECIES_OSHAWOTT,Oshawott,NATIONAL_DEX_OSHAWOTT,WATER
Marsh and Swamp,SPECIES_OVERQWIL,Overqwil,NATIONAL_DEX_OVERQWIL,DARK/POISON
Marsh and Swamp,SPECIES_PALAFIN_ZERO,Palafin,NATIONAL_DEX_PALAFIN,WATER
Marsh and Swamp,SPECIES_PALOSSAND,Palossand,NATIONAL_DEX_PALOSSAND,GHOST/GROUND
Marsh and Swamp,SPECIES_PALPITOAD,Palpitoad,NATIONAL_DEX_PALPITOAD,WATER/GROUND
Marsh and Swamp,SPECIES_PANGORO,Pangoro,NATIONAL_DEX_PANGORO,FIGHTING/DARK
Marsh and Swamp,SPECIES_PANPOUR,Panpour,NATIONAL_DEX_PANPOUR,WATER
Marsh and Swamp,SPECIES_PANSAGE,Pansage,NATIONAL_DEX_PANSAGE,GRASS
Marsh and Swamp,SPECIES_PARAS,Paras,NATIONAL_DEX_PARAS,BUG/GRASS
Marsh and Swamp,SPECIES_PARASECT,Parasect,NATIONAL_DEX_PARASECT,BUG/GRASS
Marsh and Swamp,SPECIES_PAWNIARD,Pawniard,NATIONAL_DEX_PAWNIARD,DARK/STEEL
Marsh and Swamp,SPECIES_PELIPPER,Pelipper,NATIONAL_DEX_PELIPPER,WATER/FLYING
Marsh and Swamp,SPECIES_PETILIL,Petilil,NATIONAL_DEX_PETILIL,GRASS
Marsh and Swamp,SPECIES_PHANTUMP,Phantump,NATIONAL_DEX_PHANTUMP,GHOST/GRASS
Marsh and Swamp,SPECIES_PINECO,Pineco,NATIONAL_DEX_PINECO,BUG
Marsh and Swamp,SPECIES_PINSIR,Pinsir,NATIONAL_DEX_PINSIR,BUG
Marsh and Swamp,SPECIES_PIPLUP,Piplup,NATIONAL_DEX_PIPLUP,WATER
Marsh and Swamp,SPECIES_POLITOED,Politoed,NATIONAL_DEX_POLITOED,WATER
Marsh and Swamp,SPECIES_POLIWAG,Poliwag,NATIONAL_DEX_POLIWAG,WATER
Marsh and Swamp,SPECIES_POLIWHIRL,Poliwhirl,NATIONAL_DEX_POLIWHIRL,WATER
Marsh and Swamp,SPECIES_POLIWRATH,Poliwrath,NATIONAL_DEX_POLIWRATH,WATER/FIGHTING
Marsh and Swamp,SPECIES_POLTCHAGEIST_COUNTERFEIT,Poltchageist,NATIONAL_DEX_POLTCHAGEIST,GRASS/GHOST
Marsh and Swamp,SPECIES_POLTEAGEIST_PHONY,Polteageist,NATIONAL_DEX_POLTEAGEIST,GHOST
Marsh and Swamp,SPECIES_POOCHYENA,Poochyena,NATIONAL_DEX_POOCHYENA,DARK
Marsh and Swamp,SPECIES_POPPLIO,Popplio,NATIONAL_DEX_POPPLIO,WATER
Marsh and Swamp,SPECIES_PRIMARINA,Primarina,NATIONAL_DEX_PRIMARINA,WATER/FAIRY
Marsh and Swamp,SPECIES_PRINPLUP,Prinplup,NATIONAL_DEX_PRINPLUP,WATER
Marsh and Swamp,SPECIES_PSYDUCK,Psyduck,NATIONAL_DEX_PSYDUCK,WATER
Marsh and Swamp,SPECIES_PUMPKABOO_AVERAGE,Pumpkaboo,NATIONAL_DEX_PUMPKABOO,GHOST/GRASS
Marsh and Swamp,SPECIES_PURRLOIN,Purrloin,NATIONAL_DEX_PURRLOIN,DARK
Marsh and Swamp,SPECIES_PYUKUMUKU,Pyukumuku,NATIONAL_DEX_PYUKUMUKU,WATER
Marsh and Swamp,SPECIES_QUAGSIRE,Quagsire,NATIONAL_DEX_QUAGSIRE,WATER/GROUND
Marsh and Swamp,SPECIES_QUAQUAVAL,Quaquaval,NATIONAL_DEX_QUAQUAVAL,WATER/FIGHTING
Marsh and Swamp,SPECIES_QUAXLY,Quaxly,NATIONAL_DEX_QUAXLY,WATER
Marsh and Swamp,SPECIES_QUAXWELL,Quaxwell,NATIONAL_DEX_QUAXWELL,WATER
Marsh and Swamp,SPECIES_QUILLADIN,Quilladin,NATIONAL_DEX_QUILLADIN,GRASS
Marsh and Swamp,SPECIES_QWILFISH,Qwilfish,NATIONAL_DEX_QWILFISH,WATER/POISON
Marsh and Swamp,SPECIES_RABSCA,Rabsca,NATIONAL_DEX_RABSCA,BUG/PSYCHIC
Marsh and Swamp,SPECIES_RELICANTH,Relicanth,NATIONAL_DEX_RELICANTH,WATER/ROCK
Marsh and Swamp,SPECIES_RELLOR,Rellor,NATIONAL_DEX_RELLOR,BUG
Marsh and Swamp,SPECIES_REMORAID,Remoraid,NATIONAL_DEX_REMORAID,WATER
Marsh and Swamp,SPECIES_REVAVROOM,Revavroom,NATIONAL_DEX_REVAVROOM,STEEL/POISON
Marsh and Swamp,SPECIES_RIBOMBEE,Ribombee,NATIONAL_DEX_RIBOMBEE,BUG/FAIRY
Marsh and Swamp,SPECIES_RILLABOOM,Rillaboom,NATIONAL_DEX_RILLABOOM,GRASS
Marsh and Swamp,SPECIES_ROSELIA,Roselia,NATIONAL_DEX_ROSELIA,GRASS/POISON
Marsh and Swamp,SPECIES_ROSERADE,Roserade,NATIONAL_DEX_ROSERADE,GRASS/POISON
Marsh and Swamp,SPECIES_ROWLET,Rowlet,NATIONAL_DEX_ROWLET,GRASS/FLYING
Marsh and Swamp,SPECIES_RUNERIGUS,Runerigus,NATIONAL_DEX_RUNERIGUS,GROUND/GHOST
Marsh and Swamp,SPECIES_SABLEYE,Sableye,NATIONAL_DEX_SABLEYE,DARK/GHOST
Marsh and Swamp,SPECIES_SALANDIT,Salandit,NATIONAL_DEX_SALANDIT,POISON/FIRE
Marsh and Swamp,SPECIES_SALAZZLE,Salazzle,NATIONAL_DEX_SALAZZLE,POISON/FIRE
Marsh and Swamp,SPECIES_SAMUROTT,Samurott,NATIONAL_DEX_SAMUROTT,WATER
Marsh and Swamp,SPECIES_SANDILE,Sandile,NATIONAL_DEX_SANDILE,GROUND/DARK
Marsh and Swamp,SPECIES_SANDYGAST,Sandygast,NATIONAL_DEX_SANDYGAST,GHOST/GROUND
Marsh and Swamp,SPECIES_SAWSBUCK_SPRING,Sawsbuck,NATIONAL_DEX_SAWSBUCK,NORMAL/GRASS
Marsh and Swamp,SPECIES_SCATTERBUG,Scatterbug,NATIONAL_DEX_SCATTERBUG,BUG
Marsh and Swamp,SPECIES_SCEPTILE,Sceptile,NATIONAL_DEX_SCEPTILE,GRASS
Marsh and Swamp,SPECIES_SCIZOR,Scizor,NATIONAL_DEX_SCIZOR,BUG/STEEL
Marsh and Swamp,SPECIES_SCOLIPEDE,Scolipede,NATIONAL_DEX_SCOLIPEDE,BUG/POISON
Marsh and Swamp,SPECIES_SCOVILLAIN,Scovillain,NATIONAL_DEX_SCOVILLAIN,GRASS/FIRE
Marsh and Swamp,SPECIES_SCRAFTY,Scrafty,NATIONAL_DEX_SCRAFTY,DARK/FIGHTING
Marsh and Swamp,SPECIES_SCRAGGY,Scraggy,NATIONAL_DEX_SCRAGGY,DARK/FIGHTING
Marsh and Swamp,SPECIES_SCYTHER,Scyther,NATIONAL_DEX_SCYTHER,BUG/FLYING
Marsh and Swamp,SPECIES_SEADRA,Seadra,NATIONAL_DEX_SEADRA,WATER
Marsh and Swamp,SPECIES_SEAKING,Seaking,NATIONAL_DEX_SEAKING,WATER
Marsh and Swamp,SPECIES_SEALEO,Sealeo,NATIONAL_DEX_SEALEO,ICE/WATER
Marsh and Swamp,SPECIES_SEEDOT,Seedot,NATIONAL_DEX_SEEDOT,GRASS
Marsh and Swamp,SPECIES_SEEL,Seel,NATIONAL_DEX_SEEL,WATER
Marsh and Swamp,SPECIES_SEISMITOAD,Seismitoad,NATIONAL_DEX_SEISMITOAD,WATER/GROUND
Marsh and Swamp,SPECIES_SERPERIOR,Serperior,NATIONAL_DEX_SERPERIOR,GRASS
Marsh and Swamp,SPECIES_SERVINE,Servine,NATIONAL_DEX_SERVINE,GRASS
Marsh and Swamp,SPECIES_SEVIPER,Seviper,NATIONAL_DEX_SEVIPER,POISON
Marsh and Swamp,SPECIES_SEWADDLE,Sewaddle,NATIONAL_DEX_SEWADDLE,BUG/GRASS
Marsh and Swamp,SPECIES_SHARPEDO,Sharpedo,NATIONAL_DEX_SHARPEDO,WATER/DARK
Marsh and Swamp,SPECIES_SHEDINJA,Shedinja,NATIONAL_DEX_SHEDINJA,BUG/GHOST
Marsh and Swamp,SPECIES_SHELLDER,Shellder,NATIONAL_DEX_SHELLDER,WATER
Marsh and Swamp,SPECIES_SHELLOS_WEST,Shellos,NATIONAL_DEX_SHELLOS,WATER
Marsh and Swamp,SPECIES_SHELMET,Shelmet,NATIONAL_DEX_SHELMET,BUG
Marsh and Swamp,SPECIES_SHIFTRY,Shiftry,NATIONAL_DEX_SHIFTRY,GRASS/DARK
Marsh and Swamp,SPECIES_SHIINOTIC,Shiinotic,NATIONAL_DEX_SHIINOTIC,GRASS/FAIRY
Marsh and Swamp,SPECIES_SHROODLE,Shroodle,NATIONAL_DEX_SHROODLE,POISON/NORMAL
Marsh and Swamp,SPECIES_SHROOMISH,Shroomish,NATIONAL_DEX_SHROOMISH,GRASS
Marsh and Swamp,SPECIES_SHUCKLE,Shuckle,NATIONAL_DEX_SHUCKLE,BUG/ROCK
Marsh and Swamp,SPECIES_SHUPPET,Shuppet,NATIONAL_DEX_SHUPPET,GHOST
Marsh and Swamp,SPECIES_SILCOON,Silcoon,NATIONAL_DEX_SILCOON,BUG
Marsh and Swamp,SPECIES_SIMIPOUR,Simipour,NATIONAL_DEX_SIMIPOUR,WATER
Marsh and Swamp,SPECIES_SIMISAGE,Simisage,NATIONAL_DEX_SIMISAGE,GRASS
Marsh and Swamp,SPECIES_SINISTCHA_UNREMARKABLE,Sinistcha,NATIONAL_DEX_SINISTCHA,GRASS/GHOST
Marsh and Swamp,SPECIES_SINISTEA_PHONY,Sinistea,NATIONAL_DEX_SINISTEA,GHOST
Marsh and Swamp,SPECIES_SIZZLIPEDE,Sizzlipede,NATIONAL_DEX_SIZZLIPEDE,FIRE/BUG
Marsh and Swamp,SPECIES_SKELEDIRGE,Skeledirge,NATIONAL_DEX_SKELEDIRGE,FIRE/GHOST
Marsh and Swamp,SPECIES_SKIDDO,Skiddo,NATIONAL_DEX_SKIDDO,GRASS
Marsh and Swamp,SPECIES_SKIPLOOM,Skiploom,NATIONAL_DEX_SKIPLOOM,GRASS/FLYING
Marsh and Swamp,SPECIES_SKORUPI,Skorupi,NATIONAL_DEX_SKORUPI,POISON/BUG
Marsh and Swamp,SPECIES_SKRELP,Skrelp,NATIONAL_DEX_SKRELP,POISON/WATER
Marsh and Swamp,SPECIES_SKUNTANK,Skuntank,NATIONAL_DEX_SKUNTANK,POISON/DARK
Marsh and Swamp,SPECIES_SLOWBRO,Slowbro,NATIONAL_DEX_SLOWBRO,WATER/PSYCHIC
Marsh and Swamp,SPECIES_SLOWKING,Slowking,NATIONAL_DEX_SLOWKING,WATER/PSYCHIC
Marsh and Swamp,SPECIES_SLOWPOKE,Slowpoke,NATIONAL_DEX_SLOWPOKE,WATER/PSYCHIC
Marsh and Swamp,SPECIES_SMOLIV,Smoliv,NATIONAL_DEX_SMOLIV,GRASS/NORMAL
Marsh and Swamp,SPECIES_SNEASEL,Sneasel,NATIONAL_DEX_SNEASEL,DARK/ICE
Marsh and Swamp,SPECIES_SNEASLER,Sneasler,NATIONAL_DEX_SNEASLER,FIGHTING/POISON
Marsh and Swamp,SPECIES_SNIVY,Snivy,NATIONAL_DEX_SNIVY,GRASS
Marsh and Swamp,SPECIES_SNOM,Snom,NATIONAL_DEX_SNOM,ICE/BUG
Marsh and Swamp,SPECIES_SNOVER,Snover,NATIONAL_DEX_SNOVER,GRASS/ICE
Marsh and Swamp,SPECIES_SOBBLE,Sobble,NATIONAL_DEX_SOBBLE,WATER
Marsh and Swamp,SPECIES_SPEWPA,Spewpa,NATIONAL_DEX_SPEWPA,BUG
Marsh and Swamp,SPECIES_SPHEAL,Spheal,NATIONAL_DEX_SPHEAL,ICE/WATER
Marsh and Swamp,SPECIES_SPIDOPS,Spidops,NATIONAL_DEX_SPIDOPS,BUG
Marsh and Swamp,SPECIES_SPINARAK,Spinarak,NATIONAL_DEX_SPINARAK,BUG/POISON
Marsh and Swamp,SPECIES_SPIRITOMB,Spiritomb,NATIONAL_DEX_SPIRITOMB,GHOST/DARK
Marsh and Swamp,SPECIES_SPRIGATITO,Sprigatito,NATIONAL_DEX_SPRIGATITO,GRASS
Marsh and Swamp,SPECIES_SQUIRTLE,Squirtle,NATIONAL_DEX_SQUIRTLE,WATER
Marsh and Swamp,SPECIES_STARMIE,Starmie,NATIONAL_DEX_STARMIE,WATER/PSYCHIC
Marsh and Swamp,SPECIES_STARYU,Staryu,NATIONAL_DEX_STARYU,WATER
Marsh and Swamp,SPECIES_STEENEE,Steenee,NATIONAL_DEX_STEENEE,GRASS
Marsh and Swamp,SPECIES_STUNKY,Stunky,NATIONAL_DEX_STUNKY,POISON/DARK
Marsh and Swamp,SPECIES_SUNFLORA,Sunflora,NATIONAL_DEX_SUNFLORA,GRASS
Marsh and Swamp,SPECIES_SUNKERN,Sunkern,NATIONAL_DEX_SUNKERN,GRASS
Marsh and Swamp,SPECIES_SURSKIT,Surskit,NATIONAL_DEX_SURSKIT,BUG/WATER
Marsh and Swamp,SPECIES_SWADLOON,Swadloon,NATIONAL_DEX_SWADLOON,BUG/GRASS
Marsh and Swamp,SPECIES_SWALOT,Swalot,NATIONAL_DEX_SWALOT,POISON
Marsh and Swamp,SPECIES_SWAMPERT,Swampert,NATIONAL_DEX_SWAMPERT,WATER/GROUND
Marsh and Swamp,SPECIES_SWANNA,Swanna,NATIONAL_DEX_SWANNA,WATER/FLYING
Marsh and Swamp,SPECIES_TANGELA,Tangela,NATIONAL_DEX_TANGELA,GRASS
Marsh and Swamp,SPECIES_TANGROWTH,Tangrowth,NATIONAL_DEX_TANGROWTH,GRASS
Marsh and Swamp,SPECIES_TAROUNTULA,Tarountula,NATIONAL_DEX_TAROUNTULA,BUG
Marsh and Swamp,SPECIES_TATSUGIRI_CURLY,Tatsugiri,NATIONAL_DEX_TATSUGIRI,DRAGON/WATER
Marsh and Swamp,SPECIES_TENTACOOL,Tentacool,NATIONAL_DEX_TENTACOOL,WATER/POISON
Marsh and Swamp,SPECIES_TENTACRUEL,Tentacruel,NATIONAL_DEX_TENTACRUEL,WATER/POISON
Marsh and Swamp,SPECIES_THIEVUL,Thievul,NATIONAL_DEX_THIEVUL,DARK
Marsh and Swamp,SPECIES_THWACKEY,Thwackey,NATIONAL_DEX_THWACKEY,GRASS
Marsh and Swamp,SPECIES_TIRTOUGA,Tirtouga,NATIONAL_DEX_TIRTOUGA,WATER/ROCK
Marsh and Swamp,SPECIES_TOEDSCOOL,Toedscool,NATIONAL_DEX_TOEDSCOOL,GROUND/GRASS
Marsh and Swamp,SPECIES_TOEDSCRUEL,Toedscruel,NATIONAL_DEX_TOEDSCRUEL,GROUND/GRASS
Marsh and Swamp,SPECIES_TORTERRA,Torterra,NATIONAL_DEX_TORTERRA,GRASS/GROUND
Marsh and Swamp,SPECIES_TOTODILE,Totodile,NATIONAL_DEX_TOTODILE,WATER
Marsh and Swamp,SPECIES_TOXAPEX,Toxapex,NATIONAL_DEX_TOXAPEX,POISON/WATER
Marsh and Swamp,SPECIES_TOXEL,Toxel,NATIONAL_DEX_TOXEL,ELECTRIC/POISON
Marsh and Swamp,SPECIES_TOXICROAK,Toxicroak,NATIONAL_DEX_TOXICROAK,POISON/FIGHTING
Marsh and Swamp,SPECIES_TOXTRICITY_AMPED,Toxtricity,NATIONAL_DEX_TOXTRICITY,ELECTRIC/POISON
Marsh and Swamp,SPECIES_TREECKO,Treecko,NATIONAL_DEX_TREECKO,GRASS
Marsh and Swamp,SPECIES_TREVENANT,Trevenant,NATIONAL_DEX_TREVENANT,GHOST/GRASS
Marsh and Swamp,SPECIES_TROPIUS,Tropius,NATIONAL_DEX_TROPIUS,GRASS/FLYING
Marsh and Swamp,SPECIES_TRUBBISH,Trubbish,NATIONAL_DEX_TRUBBISH,POISON
Marsh and Swamp,SPECIES_TSAREENA,Tsareena,NATIONAL_DEX_TSAREENA,GRASS
Marsh and Swamp,SPECIES_TURTWIG,Turtwig,NATIONAL_DEX_TURTWIG,GRASS
Marsh and Swamp,SPECIES_TYMPOLE,Tympole,NATIONAL_DEX_TYMPOLE,WATER
Marsh and Swamp,SPECIES_TYRANITAR,Tyranitar,NATIONAL_DEX_TYRANITAR,ROCK/DARK
Marsh and Swamp,SPECIES_UMBREON,Umbreon,NATIONAL_DEX_UMBREON,DARK
Marsh and Swamp,SPECIES_URSHIFU_SINGLE_STRIKE,Urshifu,NATIONAL_DEX_URSHIFU,FIGHTING/DARK
Marsh and Swamp,SPECIES_VAPOREON,Vaporeon,NATIONAL_DEX_VAPOREON,WATER
Marsh and Swamp,SPECIES_VAROOM,Varoom,NATIONAL_DEX_VAROOM,STEEL/POISON
Marsh and Swamp,SPECIES_VELUZA,Veluza,NATIONAL_DEX_VELUZA,WATER/PSYCHIC
